#{"t_start": 1751999596.7623076, "env_id": "None"}
r,l,t
-38.76,30,396.916792
-39.0,71,397.291377
30.0,23,397.411402
33.0,42,397.643042
-35.54,59,397.943832
-33.0,30,398.096777
32.140426,23,398.213292
44.242029,21,398.326612
-36.0,28,398.492301
35.246094,106,399.050963
37.989897,29,399.202436
33.0,33,399.372751
-32.91,33,399.54482
34.816726,21,399.672019
41.341912,20,399.779068
-32.96,31,399.939766
-41.11,22,400.049348
38.221477,24,400.171314
35.058366,32,400.353502
-36.0,21,400.465226
-33.0,24,400.581664
38.27907,27,400.735598
38.067692,25,400.881312
-35.88,25,401.001916
41.704545,20,401.100904
32.11245,35,401.291108
38.829694,20,401.394007
-35.72,31,401.541841
-32.61,29,401.687741
-35.37,24,401.802389
32.065517,32,401.959637
35.386207,24,402.07194
32.373333,30,402.221952
41.63156,26,402.351826
38.070513,28,402.498186
34.994074,26,402.622583
38.25283,34,402.794121
35.388889,31,402.957071
33.0,28,403.098494
38.119134,39,403.303444
38.025159,22,403.414686
41.607143,18,403.500732
-32.41,28,403.63114
43.56016,20,403.737856
32.217033,43,403.946643
-38.81,31,404.11495
35.442424,24,404.221141
35.140165,30,404.362756
37.687388,25,404.479931
36.0,35,404.645127
32.621795,29,404.789509
35.117647,31,404.940316
32.028939,33,405.102432
38.102837,23,405.226697
32.263333,35,405.406237
36.0,22,405.51997
35.834891,23,405.642941
35.248148,25,405.765201
40.76734,24,405.88087
38.02217,28,406.016086
33.0,36,406.201376
33.0,27,406.343007
-42.0,26,406.454024
-34.66,52,406.724166
38.651341,25,406.85844
38.357977,22,406.981675
41.051696,18,407.081839
38.064516,23,407.213746
38.624521,31,407.422734
35.777778,25,407.57518
37.39901,27,407.733846
34.765572,30,407.90189
35.8125,26,408.042083
38.122931,46,408.275129
-30.0,33,408.454563
38.182482,24,408.596936
38.102564,25,408.7362
-32.4,48,409.008782
38.218522,31,409.180937
37.987408,24,409.319229
35.339564,23,409.443609
-36.0,18,409.557534
33.0,53,409.813863
-36.0,30,409.992401
41.727612,26,410.14666
32.486989,30,410.286041
-32.54,28,410.434389
-33.0,25,410.563955
-38.92,26,410.709223
38.412214,22,410.836745
41.202335,22,410.956174
-35.09,30,413.567332
-33.0,28,413.724289
38.049563,22,413.84545
-32.14,36,414.040245
41.195652,31,414.215776
-32.49,33,414.384946
-32.78,30,414.553148
38.566667,24,414.695699
39.0,24,414.833701
38.617857,31,415.025116
-32.78,26,415.165817
39.0,23,415.296715
32.902439,23,415.424038
-38.38,29,415.590382
-35.07,28,415.746261
35.712687,31,415.914866
32.461017,44,416.171205
-38.45,22,416.311237
35.408511,28,416.466211
-32.28,67,416.896544
35.181818,23,417.028116
33.0,28,417.192501
32.259574,32,417.37582
-35.96,26,417.520993
41.288737,27,417.687757
33.0,35,417.888959
-32.91,30,418.055933
-35.01,34,418.245476
32.665354,29,418.400673
43.975646,20,418.516445
-33.0,27,418.672182
-38.37,29,418.848334
32.61811,41,419.094003
-32.18,47,419.369838
-36.0,24,419.503823
47.632576,12,419.572559
-32.88,31,419.750357
32.466387,25,419.882838
-35.91,30,420.051984
38.900735,31,420.228181
-32.86,34,420.436049
41.220965,37,420.639739
35.317643,28,420.798233
36.0,28,420.961096
-35.37,21,421.079279
37.66314,35,421.279169
35.061303,27,421.426026
32.472868,30,421.587121
-35.91,23,421.72094
40.964646,21,421.878528
36.0,24,422.02754
-38.1,20,422.14917
38.784906,23,422.287656
33.0,33,422.479702
-33.0,32,422.653754
40.757923,23,422.788091
35.698842,31,422.956377
-32.11,39,423.173617
-41.26,18,423.272129
-35.94,24,423.403535
40.038954,25,423.545421
38.573944,25,423.680702
35.06383,44,423.911535
-38.49,42,424.142314
35.243429,28,424.292089
40.442148,25,424.429498
36.0,26,424.568295
-33.0,28,424.712132
-35.31,33,424.887969
44.533333,28,425.036679
38.757322,24,425.169667
40.748509,28,425.322379
32.829091,23,425.449871
36.0,25,425.570612
-32.03,29,425.729861
33.0,28,425.877435
35.075085,31,426.054076
35.419048,29,426.224631
32.370149,30,426.407511
38.049383,24,426.541696
-35.94,35,426.72857
33.0,30,426.894261
40.838882,26,427.040295
43.820662,20,427.154516
37.883636,26,427.29885
-38.18,25,427.463401
47.190283,14,427.554375
37.761391,23,427.684396
38.804416,29,427.856643
34.862258,31,428.024812
32.850394,38,428.239355
-32.03,35,428.440867
38.6337,32,428.623792
35.257732,22,428.735267
38.528139,27,428.887587
-33.0,28,429.027145
35.014925,32,429.199655
-35.1,150,429.953481
-38.66,19,430.058288
32.011429,26,430.20062
34.887208,43,430.412454
-36.0,29,430.548163
37.832232,32,430.707045
37.863151,24,430.83016
43.96854,16,430.911248
38.389105,22,431.022497
32.125506,36,431.191294
38.291971,21,431.29776
32.201521,36,431.473003
-32.28,26,431.627304
-32.63,28,431.765472
-32.11,29,431.901479
36.0,31,432.055962
-33.0,26,432.185307
32.496032,27,432.326717
32.430189,25,432.455126
-35.74,21,432.570183
33.0,26,432.707894
-32.74,34,432.874704
41.101167,18,432.970667
41.048327,19,433.07877
35.457944,34,433.265825
38.158172,28,433.416562
-32.26,29,433.564426
39.550892,21,433.672699
-32.36,30,433.820133
-32.44,33,434.01268
38.463659,31,434.1684
32.621094,26,434.294363
-47.38,24,434.415486
35.740876,20,434.506457
30.0,30,434.640656
44.562667,20,434.747745
32.354478,28,434.876065
38.552301,40,435.075934
35.400662,24,435.196917
44.154453,30,435.335248
32.035912,26,435.459422
-35.25,26,435.586197
-36.0,44,435.787595
40.589242,20,435.89366
32.01049,38,436.079954
42.865676,23,436.204289
32.184739,31,436.341075
32.193548,27,436.462949
-32.76,61,436.777952
-35.5,31,436.930227
39.0,17,437.010785
-35.77,33,437.168414
-39.0,21,437.265402
38.199409,28,437.396232
38.19863,23,437.510009
-35.68,46,437.725583
-33.0,30,437.862262
38.687273,23,437.970995
45.0,22,438.082021
40.812402,54,438.342017
35.212598,29,438.476633
36.0,30,438.622701
37.762332,25,438.746561
-35.01,21,438.845685
35.902439,24,438.951596
36.0,39,439.141967
32.393293,104,439.657634
-36.0,23,439.781902
35.447917,30,439.942001
-39.0,47,440.159688
-32.79,23,440.275164
32.538265,27,440.403721
33.0,32,440.556861
32.314103,34,440.737571
38.040248,34,440.917026
37.750434,20,441.016124
38.189655,29,441.186511
-35.31,29,441.347168
41.634454,17,441.445656
-38.01,29,441.602852
38.030077,18,441.709224
32.901961,37,441.921341
35.26749,25,442.078624
-33.0,35,442.295215
-32.7,28,442.460847
-33.0,75,442.956948
38.900735,27,443.127681
37.982471,26,443.278548
35.082707,30,443.459403
38.369231,26,443.616877
32.65625,29,443.781387
-33.0,24,443.90835
32.485714,32,444.084399
33.0,90,444.599422
38.902724,22,444.715937
40.768826,25,444.843541
35.365591,29,444.989965
-36.0,35,445.171252
-32.94,38,445.343766
36.0,35,445.510966
32.236749,27,445.640533
41.742972,30,445.785394
-32.55,33,445.95117
35.605911,25,446.064081
35.677165,26,446.179994
37.625351,23,446.309149
37.958307,28,446.454069
-35.86,29,446.596602
-32.79,28,446.733805
34.998345,33,446.886338
-35.11,41,447.07148
38.630282,23,447.176688
44.085897,20,447.286914
35.145907,23,447.404453
-33.0,36,447.587956
34.622806,28,447.732753
34.941807,23,447.857241
32.536585,35,448.032673
35.521739,26,448.164025
-41.75,27,448.292942
34.710632,23,448.410292
39.0,40,448.613212
35.595588,39,448.818518
35.608974,27,448.981524
33.0,27,449.137686
38.125726,31,449.302263
38.365854,22,449.424393
35.554625,30,449.586906
38.350168,27,449.735762
41.429134,16,449.829051
-38.71,25,449.968694
-38.01,25,450.103544
43.814155,75,450.515677
47.155181,21,450.637533
34.791008,56,450.932545
-35.93,24,451.058767
-32.91,31,451.233613
-35.25,33,451.420575
38.590278,25,451.553797
-35.59,21,451.664249
35.923954,38,451.890407
38.193573,30,452.052564
32.838346,35,452.243708
35.707317,32,452.416383
35.212063,26,452.5727
-39.0,36,452.784779
35.287938,25,452.921857
-38.08,22,453.049054
34.517058,48,453.28795
40.244642,19,453.40003
33.0,29,453.565659
33.0,34,453.746176
41.08177,20,453.855667
-32.17,28,454.010444
35.442424,36,454.209991
44.741433,17,454.313331
44.800752,23,454.457024
35.327078,26,454.610034
-35.81,23,454.738857
-38.23,26,454.880597
-38.55,22,455.000731
-36.0,26,455.151767
41.568355,28,455.303787
-38.39,21,455.400861
38.529148,24,455.531948
-32.08,30,455.692655
38.415467,82,456.184147
-32.07,35,456.385691
32.306604,36,456.579746
38.227129,24,456.721291
45.0,25,456.862828
44.726667,24,457.001302
32.133106,48,457.27279
-32.92,31,457.41991
38.780069,32,457.591646
32.548077,30,457.74592
32.189922,39,457.961404
38.384615,25,458.097356
38.583578,23,458.217167
32.831325,29,458.375172
-36.0,27,458.518948
-32.65,32,458.684174
32.020833,29,458.834248
39.0,25,458.967482
32.260536,28,459.116653
37.451615,30,459.291397
33.0,36,459.48653
-32.83,28,459.646649
38.704225,22,459.768917
-35.15,30,459.945187
-32.59,39,460.144399
32.82,30,460.295999
38.675666,30,460.451954
-32.25,29,460.60964
38.391667,19,460.715753
35.064885,22,460.831953
32.327974,28,460.976651
32.438312,36,461.163877
32.658635,30,461.343469
32.893382,33,461.509739
-36.0,24,461.624855
36.0,24,461.756645
-30.0,33,461.927296
-44.31,21,462.043244
35.558621,21,462.159532
36.0,32,462.330277
-32.91,32,462.493969
-33.0,47,462.738286
40.875549,21,462.855061
-38.08,19,462.954987
38.146718,24,463.086061
38.294118,26,463.223145
35.348659,28,463.372841
38.597122,23,463.494864
35.011407,25,463.616107
32.387097,28,463.766392
41.551471,25,463.904043
38.901478,25,464.040177
37.963568,26,464.193724
38.048123,26,464.335439
33.0,38,464.536337
41.121307,25,464.673554
32.42126,34,464.855056
35.161182,26,464.99171
38.40539,23,465.115215
32.613636,28,465.266713
-35.81,37,465.485445
35.102041,23,465.618304
40.454083,28,465.790305
38.059701,28,465.951606
41.129795,25,466.088869
35.734545,37,466.295478
39.0,20,466.399809
38.76259,21,466.525092
37.59175,27,466.680363
32.373494,29,466.854237
-35.48,28,467.011621
38.489437,25,467.148758
33.0,40,467.370995
39.0,20,467.47995
-33.0,31,467.643571
-35.71,39,467.860396
38.054286,27,468.029691
35.080569,30,468.204863
-32.29,39,468.441127
35.666667,33,468.639144
41.558621,30,468.821245
38.702624,23,468.958114
38.279412,28,469.113954
38.576666,34,469.311361
41.439498,25,469.445823
41.078205,20,469.550147
-38.49,20,469.662702
35.821192,35,469.842314
36.0,32,470.019876
41.118406,22,470.14009
38.250951,32,470.309739
35.074845,30,470.485285
-35.14,24,470.615823
38.286219,28,470.764015
38.578397,29,470.906301
38.42378,33,471.07338
33.0,25,471.176679
35.256098,24,471.287177
38.617944,34,471.460042
38.778426,22,471.57779
-33.0,37,471.766165
-38.88,28,471.906323
40.369978,25,472.041823
35.348612,26,472.169543
33.0,28,472.308551
35.651079,23,472.41441
-32.47,37,472.601429
39.0,30,472.755516
-35.1,29,472.900248
35.672185,25,473.024452
41.283333,23,473.144823
41.034484,19,473.24383
-35.84,30,473.384891
-36.0,53,473.645502
-32.32,26,473.766984
32.738281,26,473.885489
41.212928,23,474.009174
38.754717,36,474.209575
-38.16,42,474.426812
-35.11,93,474.883804
38.533784,21,474.998816
38.815385,23,475.126899
32.745455,31,475.282924
35.761317,25,475.427586
33.0,31,475.587834
-38.08,26,475.717859
38.728395,23,475.839058
33.0,81,476.234818
38.374101,21,476.350683
38.175867,61,476.689928
37.570034,21,476.788856
-35.56,31,476.948022
-32.27,53,477.235176
-35.48,20,477.342052
32.424908,27,477.485852
32.276515,27,477.62153
38.412766,23,477.755891
35.657534,29,477.900685
38.127081,29,478.067759
32.615385,25,478.199016
32.243636,27,478.329343
35.612403,30,478.48807
-35.24,28,478.628702
-32.28,33,478.794674
38.744479,25,478.925088
32.041667,29,479.077634
-33.0,41,479.296751
36.0,31,479.46212
35.488079,40,479.67605
34.9548,24,479.826933
35.872093,29,479.983378
38.324222,28,480.133162
38.941818,35,480.353052
38.236364,26,480.46825
37.736977,21,480.569426
35.82216,29,480.729239
38.785156,26,480.871546
38.635135,37,481.062107
-32.44,34,481.244245
32.92069,37,481.439404
32.565574,39,481.650155
-33.0,34,481.834754
34.96239,37,482.030449
32.667857,40,482.251743
40.99467,26,482.388669
-32.55,46,482.637032
38.45463,30,482.803494
32.568254,46,483.059158
35.725564,26,483.189862
33.0,37,483.38884
32.248996,31,483.545768
37.421417,24,483.678714
38.265918,23,483.811197
35.554717,25,483.942756
38.580524,23,484.060655
-38.61,20,484.162342
36.678247,22,484.277409
32.06015,27,484.426444
41.699248,19,484.535316
34.622382,34,484.720587
-32.17,36,484.905422
41.604317,20,485.015712
41.653846,24,485.144903
37.630699,24,485.274936
35.922388,27,485.411899
36.0,27,485.560613
42.0,21,485.674176
41.127156,27,485.815795
41.002759,26,485.957484
40.879908,19,486.054124
-32.43,28,486.193446
-35.65,33,486.38395
32.613718,37,486.56039
38.16832,31,486.727608
33.0,23,486.850011
35.400621,28,487.00172
-38.29,25,487.142152
-38.3,32,487.347773
-32.57,31,487.539903
33.0,30,487.722503
-32.14,30,487.898689
32.338403,30,488.062068
-36.0,23,488.176548
37.30952,26,488.325263
36.0,24,488.461608
-35.04,30,488.637042
41.424377,25,488.776691
41.729323,23,488.906996
-33.0,27,489.069316
38.588745,24,489.219938
38.735294,31,489.42884
-32.53,32,489.604405
35.620818,28,489.771781
32.077551,28,489.926362
39.0,21,490.039552
35.314079,26,490.18396
35.738462,35,490.375119
-35.59,24,490.522215
32.6,49,490.775598
33.0,42,491.009234
37.889468,26,491.134424
-38.63,20,491.23438
34.633959,25,491.369312
44.656174,24,491.49315
36.0,30,491.661911
-38.05,24,491.798718
38.365854,29,491.964582
-32.33,24,492.099913
42.0,16,492.19035
44.768627,24,492.309155
-41.8,17,492.400196
-32.01,28,492.576413
38.542978,30,492.767046
-32.9,33,492.95996
-32.89,31,493.128758
38.539683,33,493.310548
-35.69,25,493.449816
32.138462,32,493.612245
-32.43,24,493.745545
-36.0,33,493.927187
38.642276,29,494.09781
33.0,31,494.276802
38.649057,22,494.394846
43.55516,19,494.505388
-32.67,28,494.659998
-35.65,27,494.811598
37.280332,22,494.942131
35.901235,31,495.120661
34.502519,22,495.238092
35.046458,25,495.371817
32.9,36,495.566753
-32.37,44,495.794126
43.239172,21,495.911639
30.205426,31,496.077556
32.515254,49,496.33796
32.525735,28,496.488342
32.034091,42,496.707892
-35.78,24,496.846029
-32.88,31,497.027426
32.688976,33,497.213971
-32.7,30,497.379869
35.421769,30,497.562657
32.019231,27,497.706025
-32.33,32,497.876208
38.890845,23,498.006709
-38.21,20,498.116815
36.0,25,498.251466
38.126923,29,498.39772
32.029316,29,498.547305
43.68004,20,498.658794
32.468085,34,498.846852
-33.0,35,499.028259
-41.16,18,499.128086
36.0,31,499.306464
-35.14,24,499.437272
40.755415,25,499.577312
-32.09,39,499.807154
-35.36,27,499.967685
32.231481,34,500.184478
38.415512,27,500.355177
40.39986,22,500.487713
-38.72,32,500.664775
33.0,34,500.862218
34.648594,30,501.038261
32.302158,27,501.189077
32.402827,35,501.37611
-32.52,38,501.592402
38.08,22,501.708313
46.568433,47,501.986075
35.60076,33,502.17823
38.445205,25,502.31877
-38.51,27,502.474596
32.569579,27,502.595413
-32.14,38,502.810965
-36.0,32,503.001467
35.179487,28,503.155118
41.20979,21,503.263876
38.073529,21,503.386368
34.571019,50,503.658337
38.798319,26,503.807125
39.0,33,503.991586
-32.91,23,504.113155
35.902685,35,504.280666
-32.44,40,504.485152
41.180147,22,504.591289
35.302521,38,504.766804
35.003242,27,504.901687
34.428181,34,505.079014
38.515545,47,505.31862
33.0,30,505.46569
44.003959,20,505.576986
33.0,29,505.718938
43.234587,15,505.793235
-32.01,23,505.902314
-32.66,38,506.093602
-32.76,30,506.243373
-35.34,23,506.358157
32.062257,33,506.530828
40.854751,26,506.651546
34.470856,40,506.869899
-38.51,17,506.963854
35.566787,28,507.095006
32.503472,42,507.319489
43.164485,95,507.832236
41.692884,19,507.923462
32.353774,30,508.071928
36.0,29,508.221476
32.827869,36,508.404609
35.317518,25,508.535656
36.0,40,508.729957
40.827032,27,508.876791
38.663194,23,509.000354
-32.36,32,509.15419
32.901818,29,509.286468
-33.0,36,509.47508
34.162311,25,509.596299
35.61597,29,509.748617
41.047431,20,509.8548
38.077106,26,509.97961
34.777227,65,510.288494
38.770408,20,510.385804
38.464516,28,510.523039
32.451923,36,510.695454
35.794872,23,510.795277
41.614334,20,510.893595
46.470348,17,510.982269
32.774545,35,511.146827
38.280206,22,511.258459
38.750693,25,511.384207
44.165493,29,511.528628
32.52322,32,511.685522
33.0,29,514.884074
35.733333,35,515.066569
32.315961,24,515.183973
34.893436,26,515.332807
35.768939,25,515.455683
-38.16,41,515.656537
38.91133,23,515.779595
-32.85,30,515.941352
41.743191,21,516.052746
32.825758,30,516.213959
37.8602,23,516.349361
41.61313,28,516.512315
32.48249,32,516.674243
32.367188,24,516.795594
-32.04,26,516.927465
-38.91,23,517.055423
34.4139,25,517.184657
41.014442,34,517.341127
38.209677,20,517.444773
-35.17,29,517.588493
-36.0,28,517.746359
32.117647,38,517.951401
40.799916,25,518.081458
43.360783,22,518.196199
-32.32,24,518.312478
38.893878,24,518.446949
32.901818,26,518.58754
-38.58,26,518.718032
-38.21,21,518.827863
-33.0,34,518.982418
41.527273,28,519.124661
-35.41,44,519.324626
-32.35,27,519.448823
-38.37,26,519.570472
-33.0,33,519.718679
35.458015,34,519.894437
32.619403,40,520.085033
41.731969,25,520.214746
41.188248,33,520.376137
-32.2,33,520.535681
36.0,24,520.649498
41.550734,18,520.740524
35.804714,22,520.851005
-39.0,65,521.135775
33.0,40,521.333709
32.536364,73,521.683967
-36.0,46,521.894608
35.478632,27,522.02231
38.078189,26,522.1405
35.574899,33,522.306915
-35.03,29,522.457436
41.323232,58,522.73881
40.530839,24,522.874789
36.0,50,523.145523
-35.33,29,523.282333
40.695099,28,523.417726
-32.7,49,523.645667
-38.84,28,523.777804
40.165429,34,523.941056
30.0,29,524.072673
32.31295,32,524.218657
45.0,18,524.304051
37.823652,29,524.444673
-33.0,34,524.606455
-32.27,30,524.751302
38.314394,27,524.886039
39.0,21,524.998906
-32.87,45,525.221732
47.592742,14,525.28098
-32.14,34,525.464604
38.713781,23,525.585745
32.219585,56,525.868325
-42.0,20,525.96839
35.060606,22,526.068498
44.235782,30,526.20116
38.097643,25,526.314131
-32.27,36,526.483036
32.995633,31,526.622154
32.617117,29,526.758134
36.0,30,526.893722
38.083333,29,527.034433
-35.46,33,527.178354
37.603274,25,527.300267
38.164122,24,527.413784
34.721093,28,527.545491
35.573944,35,527.717074
32.269663,44,527.936947
43.617122,25,528.055636
-32.07,41,528.322265
-35.69,130,529.04562
38.632003,38,529.241245
35.299625,29,529.397053
38.548611,58,529.712398
-32.21,31,529.872783
35.080735,30,530.029668
-35.02,52,530.32113
35.171206,36,530.515002
34.56,30,530.677939
38.940397,22,530.791666
32.429851,48,531.044094
32.326772,27,531.188215
44.337302,16,531.270818
36.0,30,531.432091
-38.36,25,531.569282
32.697674,28,531.716532
35.590747,25,531.85257
41.072973,33,532.035362
32.293706,32,532.211045
40.617666,23,532.342339
32.630282,29,532.499981
-32.91,30,532.669587
35.678112,29,532.831204
34.622193,29,532.985932
-32.7,33,533.166578
32.100746,28,533.311952
34.837522,51,533.586393
37.611709,25,533.728283
38.206744,26,533.86792
35.795139,22,533.989764
43.374445,31,534.156623
38.209076,26,534.291815
-32.39,32,534.465569
41.472924,19,534.57043
35.806084,25,534.699702
-32.04,30,534.860914
41.254613,20,534.96777
41.133106,23,535.090918
38.167235,26,535.233939
-33.0,31,535.370615
41.571573,40,535.590384
40.934393,24,535.725849
-38.25,56,536.024648
35.883117,33,536.206271
-33.0,41,536.436257
38.850394,25,536.574234
38.674419,23,536.695715
-39.0,37,536.89995
33.0,33,537.057061
-32.68,30,537.207867
38.226754,28,537.33889
-33.0,36,537.506594
37.850223,26,537.64799
37.316028,19,537.754281
33.0,33,537.941785
-32.42,33,538.11375
35.112392,31,538.292051
34.716372,29,538.467294
32.410909,27,538.618204
32.515152,30,538.791898
38.265517,28,538.962126
41.208163,15,539.046982
32.787149,26,539.189414
32.791209,35,539.379707
35.797571,32,539.529061
-41.54,22,539.649964
35.462783,55,539.95051
32.698473,34,540.144863
40.517644,23,540.27177
38.503759,22,540.392784
-42.0,18,540.491985
32.083333,29,540.652295
32.821429,39,540.857382
33.0,26,540.986418
35.227273,29,541.162328
35.051095,25,541.30592
36.0,32,541.480871
36.0,25,541.621706
38.121212,22,541.739278
43.303718,26,541.888809
32.794007,42,542.1242
35.112179,27,542.269449
39.0,24,542.400265
32.403162,43,542.63302
-32.53,26,542.785517
32.786026,29,542.949466
32.208723,35,543.138761
32.163987,34,543.333451
41.421911,25,543.471341
32.047138,25,543.587355
40.819261,29,543.751292
40.411275,69,544.150105
-32.89,35,544.345302
37.33855,28,544.499701
35.391026,26,544.641387
-35.72,39,544.849871
32.398649,29,545.000067
-35.42,26,545.140171
32.662921,30,545.297817
38.546358,24,545.429911
37.448396,22,545.545332
32.174074,25,545.661348
38.0625,28,545.811947
32.113445,32,545.991349
38.549669,25,546.127855
35.302721,62,546.452622
34.638991,56,546.755611
32.288462,47,547.014263
38.366038,23,547.135075
-32.72,32,547.305542
35.433962,27,547.450811
35.061792,26,547.615122
38.18705,22,547.734125
32.830435,30,547.887676
38.099265,25,548.029939
33.0,52,548.306598
32.604167,35,548.491785
35.334244,21,548.623779
35.732432,38,548.845397
36.0,28,549.015186
35.895522,31,549.204876
38.34375,30,549.384794
44.205047,20,549.508078
34.788661,27,549.670455
-38.17,27,549.821498
36.0,23,549.948588
39.0,35,550.151892
32.540146,34,550.353622
-41.1,19,550.464443
-32.09,29,550.631025
36.0,28,550.786053
32.175781,33,550.966415
37.665471,34,551.150073
38.071429,25,551.284924
38.377797,27,551.431436
35.813953,27,551.585672
42.0,21,551.702464
-33.0,42,551.91816
35.459732,57,552.217502
32.574899,30,552.38061
-32.9,38,552.58629
-33.0,25,552.713252
35.901408,27,552.846568
32.250923,27,552.979375
35.498305,31,553.140452
39.0,25,553.246603
32.835052,33,553.40874
-36.0,35,553.594687
32.372881,28,553.720712
-32.29,29,553.857866
35.280156,27,554.012613
35.192235,29,554.16605
32.308943,28,554.295179
40.754254,30,554.452773
-32.91,24,554.576334
-36.0,22,554.692313
-35.3,30,554.863711
-36.0,23,555.000635
42.0,22,555.109639
-32.39,29,555.244973
-35.72,35,555.404026
37.760628,21,555.514354
32.647239,34,555.685049
34.736442,23,555.810661
-35.08,29,555.967279
32.170213,30,556.133609
34.637066,26,556.262927
32.044872,29,556.407056
35.900794,26,556.533121
36.0,50,556.779387
34.547712,65,557.137226
35.089494,20,557.238248
38.46124,33,557.415646
41.055556,27,557.577028
41.202935,21,557.712532
35.758514,29,557.897138
35.181879,27,558.040225
38.326531,27,558.186466
34.395759,29,558.328616
33.0,35,558.529414
32.097959,32,558.673528
41.738832,27,558.820188
32.692,37,559.028213
38.070423,28,559.179301
33.0,31,559.340707
44.432565,20,559.440554
-35.62,31,559.58798
35.560403,23,559.690904
32.901141,62,559.986811
-35.19,29,560.141922
32.834507,21,560.252197
-35.65,31,560.398231
41.695833,19,560.497692
36.0,30,560.661294
33.0,32,560.822619
-35.84,28,560.960765
38.369478,23,561.072269
-35.07,21,561.176086
-32.14,25,561.294592
44.380062,24,561.418864
38.368217,28,561.560737
38.087108,36,561.74287
32.563863,31,561.886717
38.283988,24,562.007668
-35.09,33,562.175847
35.347985,40,562.383187
38.659794,23,562.496313
-35.91,25,562.62773
32.423676,25,562.76443
-32.51,32,562.925959
32.353147,32,563.090442
41.382075,32,563.256661
-32.04,37,563.444003
32.330739,35,563.629263
-32.14,36,563.813058
-35.76,29,563.964088
32.890785,46,564.202288
-35.1,23,564.311074
35.941606,26,564.442037
41.063915,50,564.696623
35.118426,35,564.86355
33.0,29,565.001176
35.120908,25,565.128129
35.299145,29,565.274866
-32.59,29,565.411134
-32.12,30,565.553993
35.511401,24,565.673867
41.302013,21,565.807312
32.479087,31,565.946035
34.853273,31,566.093824
35.194684,28,566.220598
-32.65,37,566.422971
35.965839,26,566.554708
34.963902,30,566.725869
-35.2,43,566.962606
33.0,25,567.096876
32.90566,43,567.319902
-35.54,24,567.459912
-32.81,43,567.698791
35.698413,27,567.846742
-33.0,27,567.995504
42.0,17,568.093086
32.691406,29,568.234731
-32.58,26,568.383732
-32.56,32,568.560236
-35.61,25,568.698313
32.097222,31,568.866217
-32.4,25,569.005191
-35.25,54,569.301308
36.0,62,569.634473
38.5,21,569.747904
-38.07,21,569.860225
33.0,34,570.037366
32.554113,56,570.316174
-32.45,27,570.457574
32.875912,77,570.85715
-38.09,23,570.982755
35.395437,36,571.177398
-35.51,32,571.353688
-32.02,56,571.643013
-30.0,38,571.837321
32.320988,33,572.010007
34.855311,31,572.175142
38.380597,58,572.474713
38.308475,28,572.625324
42.0,21,572.732952
38.495629,24,572.856704
37.656789,23,572.982136
37.619815,29,573.144299
37.631849,29,573.302016
32.368231,32,573.471069
-35.53,49,573.723894
43.950255,15,573.805618
35.438141,30,573.967199
38.417625,97,574.466847
32.94702,32,574.637642
35.20678,33,574.814297
32.383459,29,574.970089
38.231939,30,575.131867
41.875,17,575.231024
35.787879,35,575.428787
-33.0,24,575.553353
-32.04,31,575.734254
-36.0,33,575.914753
35.194757,32,576.10929
40.118988,23,576.247352
32.863118,34,576.417728
-32.25,32,576.586148
35.11859,31,576.750021
35.441989,33,576.925289
35.94702,22,577.040656
-35.47,30,577.196918
-35.14,28,577.348691
35.322581,23,577.471807
-38.33,31,577.646685
-32.51,30,577.808245
41.775591,28,577.961967
-30.0,31,578.128369
35.15036,41,578.341575
32.212121,30,578.502707
35.149864,29,578.678707
-33.0,26,578.823594
35.10596,24,578.957378
32.902778,25,579.091555
32.595588,27,579.235791
32.655977,32,579.401902
36.0,24,579.534327
35.654135,38,579.742465
38.169914,31,579.922936
-32.51,54,580.225079
33.0,38,580.430713
35.413559,37,580.628019
-35.01,24,580.760585
32.074766,30,580.926892
35.445693,32,581.097735
38.073678,33,581.293962
35.902344,25,581.428852
38.554264,27,581.588151
35.115181,41,581.82585
33.0,28,581.991419
32.298077,26,582.128948
35.530556,25,582.270609
36.0,27,582.407347
38.165517,32,582.57146
-32.13,31,582.753335
-33.0,30,582.920424
32.25974,46,583.16071
-35.34,27,583.303364
42.0,17,583.396404
-35.67,28,583.547624
38.810484,26,583.680257
43.246467,33,583.853266
35.421687,48,584.094076
-38.52,31,584.262059
-35.04,34,584.443502
35.281022,30,584.592776
35.288136,32,584.762379
-35.27,21,584.874575
32.213483,27,585.032741
41.188095,17,585.128835
32.629496,28,585.278964
37.865716,25,585.406274
40.501792,23,585.53072
38.90106,50,585.799464
33.0,51,586.070392
-41.32,39,586.275567
-32.33,34,586.457487
36.0,24,586.602356
37.922822,24,586.726574
-30.0,35,586.9168
32.237113,31,587.078796
38.576542,23,587.204709
-35.48,31,587.364708
-33.0,31,587.525689
32.775862,25,587.656485
46.852588,17,587.754028
-32.58,29,587.915654
44.904594,17,588.008655
33.0,51,588.262318
40.841991,24,588.390713
35.236749,31,588.561079
-38.11,24,588.683331
41.256535,31,588.840916
35.05,29,588.994159
37.821484,25,589.126122
-32.21,34,589.296461
-32.5,31,589.465634
32.514815,30,589.622338
38.136806,26,589.763274
-35.18,30,589.922739
-35.32,27,590.075556
-33.0,64,590.431412
38.152101,24,590.570358
32.503759,26,590.718553
39.0,32,590.886196
33.0,32,591.061785
-35.76,38,591.273181
-35.56,36,591.470348
-41.21,27,591.630817
37.347109,29,591.786705
