#{"t_start": 1751995681.3576336, "env_id": "None"}
r,l,t
38.197842,42,408.362187
35.208661,37,408.55583
32.4,53,408.85
40.968079,29,409.004078
44.271318,31,409.169987
38.943089,22,409.285985
-32.61,78,409.724003
41.717593,30,409.886653
41.050388,39,410.102597
46.954603,44,410.343088
38.538462,37,410.531251
41.541427,38,410.736718
44.413919,22,410.85207
-32.49,63,411.204678
43.499424,35,411.397278
41.767273,20,411.510118
44.23913,32,411.674368
44.37395,22,411.795639
38.333333,30,411.958432
38.287273,35,412.140429
-32.63,67,412.48735
36.0,36,412.661261
44.767347,33,412.836228
35.347015,38,413.050652
41.901141,19,413.152504
44.1875,30,413.31843
38.8,31,413.483972
41.671141,25,413.619019
32.794118,34,413.799549
38.061243,51,414.072464
35.754658,43,414.302058
38.901515,38,414.507249
-32.27,63,414.843315
41.458955,34,415.031486
41.881423,24,415.154949
41.432432,24,415.277822
46.798986,57,415.595246
35.489655,55,415.896846
39.0,32,416.063952
32.625,57,416.364475
45.0,23,416.487214
38.696751,44,416.73287
43.420132,27,416.877969
38.897872,25,417.00613
36.0,42,417.222472
38.200704,35,417.405792
39.0,28,417.552984
41.601504,39,417.762603
40.576644,33,417.942155
38.88,33,418.116778
41.67509,30,418.267681
39.0,29,418.417205
38.101399,24,418.544208
41.099617,28,418.698745
42.0,26,418.833136
44.536278,23,418.957529
35.804255,34,419.142503
47.636364,26,419.28646
41.767068,42,419.517412
44.297297,21,419.635813
44.22449,25,419.775623
43.769801,35,419.964432
41.878151,25,420.101304
38.438692,23,420.226737
44.876667,26,420.368611
41.745387,24,420.494668
-32.84,57,420.792317
35.486111,25,420.935242
41.349515,21,421.050821
38.882834,38,421.260012
42.0,25,421.39392
40.993834,38,421.610026
35.464164,29,421.759526
43.814415,40,421.985219
38.766562,33,422.162663
-32.66,40,422.380113
41.308211,32,422.551344
38.868217,20,422.662078
43.49695,32,422.834392
32.52809,40,423.038723
38.229572,37,423.234707
44.200873,39,423.45551
35.876543,45,423.698119
41.608696,26,423.83476
35.519685,40,424.042879
37.957757,30,424.201817
35.703422,40,424.41485
41.95057,35,424.597663
44.157658,20,424.710237
32.683761,54,424.99119
-32.07,29,425.142679
35.545918,52,425.420074
37.978586,31,425.584883
38.733974,26,425.722018
44.039196,38,425.915991
44.878049,20,426.019093
37.994889,28,426.15463
-32.24,28,426.294376
-32.68,65,426.645701
41.032231,31,426.806701
41.264052,36,426.996818
41.480144,33,427.171753
41.900322,26,427.310313
44.946154,24,427.444963
47.984252,25,427.579304
35.663636,49,427.838509
41.521368,35,428.025963
32.195402,30,428.193364
41.030568,50,428.448305
38.246787,23,428.561955
41.003676,30,428.736803
39.0,34,428.924892
42.0,30,429.086315
35.885932,50,429.369056
36.0,28,429.524028
42.0,34,429.709993
41.218388,31,429.883205
41.857678,62,430.212946
41.231454,27,430.356462
44.315175,28,430.507134
43.829265,44,430.742942
41.902724,25,430.868462
43.53281,45,431.110785
37.322307,37,431.306607
39.0,26,431.434196
41.407563,30,431.598168
41.8125,46,431.843971
42.0,16,431.926255
32.396364,60,432.23859
-32.74,33,432.409945
41.706897,26,432.54601
38.702614,32,432.71274
33.0,36,432.891897
38.288462,25,433.026222
44.044522,30,433.178073
43.537141,35,433.368047
-32.16,38,433.574176
44.190731,33,433.75953
41.846442,32,433.919593
35.360294,40,434.129854
39.0,31,434.293337
38.807229,33,434.465425
44.520325,24,434.5885
47.996063,28,434.741085
38.73842,35,434.926506
38.752475,35,435.106975
39.0,28,435.246703
41.400735,38,435.448901
-35.26,40,435.655989
41.72428,22,435.772647
41.573643,34,435.950624
41.747826,27,436.095428
38.494975,27,436.234238
39.0,35,436.413008
43.915112,24,436.542729
44.105876,49,436.808701
41.902703,33,436.983162
41.718147,27,437.131273
38.40268,41,437.348116
43.709181,30,437.504824
41.234432,26,437.654375
38.322917,39,437.878773
41.300218,37,438.092042
44.458484,21,438.20767
40.770909,31,438.401387
39.0,44,438.633091
41.395349,27,438.775105
41.252427,35,438.95468
45.0,28,439.115375
35.502551,42,439.328206
36.0,43,439.563215
43.767142,32,439.738429
32.900735,34,439.918586
38.722892,21,440.024628
44.244444,39,440.235041
46.637625,30,440.395432
44.017182,28,440.547268
38.634538,35,440.730321
36.0,26,440.878852
38.087227,25,441.014638
41.190939,27,441.169077
43.685216,26,441.316727
38.307393,24,441.448496
38.884,25,441.591012
44.089588,28,441.745511
41.316547,34,441.940119
45.0,24,442.081111
32.9,33,442.253994
38.65704,31,442.436286
44.503205,20,442.544603
35.725694,39,442.752485
47.578231,26,442.8937
41.414179,54,443.190362
44.238201,22,443.308352
36.0,30,443.456101
43.295316,37,443.652887
46.406775,42,443.891255
35.160237,31,444.047423
44.37551,33,444.229433
44.738182,20,444.341385
41.522388,29,444.497166
38.870229,29,444.645141
44.856734,30,444.804085
47.302817,21,444.917826
41.289389,29,445.070394
39.0,27,445.216374
43.561109,45,445.449736
41.788845,33,445.629076
39.0,32,445.801582
44.240343,28,445.963957
41.714286,33,446.139474
41.66129,28,446.287937
43.875889,52,446.571316
39.0,25,446.693081
38.108696,50,446.96035
41.726619,27,447.099497
44.341818,30,447.256568
41.618182,28,447.407356
38.682836,37,447.575452
35.872881,30,447.735428
42.0,28,447.889474
44.388889,29,448.049263
47.463415,30,448.210629
47.536053,26,448.354696
47.05364,23,448.479345
44.832765,35,448.672299
44.858182,31,448.835951
41.929825,41,449.056696
41.623098,42,449.285691
40.639419,28,449.434512
41.273006,38,449.645327
35.453875,36,449.830792
35.188976,32,450.002295
44.317963,25,450.127792
35.38349,44,450.359639
44.140152,22,450.474392
38.349515,22,450.588658
41.444444,36,450.784095
38.516667,32,450.952657
44.48066,19,451.055297
38.830816,42,451.277258
43.791941,30,451.427126
41.309237,28,451.576919
41.091419,33,451.749839
41.674897,34,451.932091
41.385455,27,452.079159
-32.93,44,452.32004
44.485437,22,452.435956
38.962963,26,452.564372
33.0,42,452.788867
32.475645,38,452.990481
-32.29,55,453.277912
39.0,32,453.443998
32.295567,41,453.619698
44.527778,32,453.789028
47.07393,41,454.006679
41.011752,27,454.146846
38.755245,51,454.411875
36.0,39,454.620151
41.795302,47,454.864055
42.0,30,455.020267
41.751938,28,455.168246
44.110204,22,455.286412
38.259574,52,455.559864
41.480427,26,455.691911
44.186441,27,455.840775
39.0,44,456.077534
47.092483,25,456.212005
40.709759,36,456.402819
40.906649,30,456.559462
35.728188,37,456.751982
43.824678,60,457.069362
38.034221,38,457.262655
44.202206,25,457.388248
44.694545,43,457.620779
41.840816,33,457.78632
36.0,35,457.972073
44.788396,23,458.093408
37.94334,47,458.345043
38.655172,25,458.465026
44.121094,31,458.635649
44.81203,22,458.753997
38.448905,39,458.959809
45.0,33,459.134781
35.749064,35,459.316949
44.484536,34,459.496952
44.452471,20,459.603791
41.421053,27,459.732864
38.917031,39,459.934833
38.430328,34,460.114377
41.414634,27,460.259718
-33.0,74,460.647265
39.0,24,460.792615
46.401279,26,460.941349
39.0,32,461.113272
44.140152,29,464.217692
39.0,33,464.394402
41.257243,23,464.521548
41.089744,25,464.655006
35.859316,56,464.965837
-32.11,45,465.224906
41.330798,27,465.374768
41.239496,26,465.528099
46.688259,26,465.67882
41.888889,35,465.871123
38.902724,31,466.043365
41.762712,41,466.273774
36.0,32,466.455103
35.172727,36,466.659241
33.0,51,466.944127
43.748073,40,467.173965
41.288079,41,467.397572
41.931655,33,467.582299
41.179955,42,467.821925
47.143578,68,468.204872
39.0,44,468.450197
44.938849,24,468.584065
38.142308,30,468.749388
41.573661,34,468.940911
38.654362,36,469.136792
36.0,29,469.292311
41.60181,48,469.551054
42.0,27,469.698653
38.585185,22,469.823334
-34.97,42,470.046854
32.164751,35,470.240448
41.803526,28,470.389832
41.149358,32,470.563194
33.0,60,470.893483
47.26087,27,471.038879
32.769231,113,471.654315
44.355989,26,471.800187
41.555556,18,471.894027
44.330769,22,472.009744
41.655319,37,472.20494
38.162879,63,472.548974
44.465875,18,472.644701
-32.07,58,472.955235
40.150527,29,473.10925
40.402259,31,473.281818
38.088889,41,473.493423
38.509158,27,473.643237
44.220486,26,473.788118
41.875,27,473.93272
41.320388,20,474.040527
40.954811,38,474.220596
44.386574,26,474.358443
32.878151,54,474.647473
35.653992,32,474.812896
32.697917,36,475.026887
41.003676,20,475.142752
44.748988,30,475.302609
38.67803,28,475.448353
38.182426,33,475.622695
41.036069,38,475.824633
36.0,25,475.951241
41.542373,24,476.077765
44.139683,29,476.224777
35.486111,43,476.460048
38.189076,44,476.690658
46.981885,28,476.849932
32.752988,46,477.091089
44.546521,56,477.402039
44.564885,29,477.558899
41.425856,35,477.739599
40.749854,42,477.968084
44.073643,22,478.093678
41.221402,24,478.22317
44.539735,18,478.323974
38.876448,29,478.477137
47.154676,33,478.667979
38.79845,31,478.836447
39.0,29,479.002855
42.0,35,479.198368
41.352645,43,479.43946
41.585204,44,479.684191
41.221757,39,479.900634
44.007874,18,479.992804
41.439589,28,480.147651
35.844828,32,480.30786
38.310469,30,480.469542
45.0,38,480.670322
44.721068,15,480.758906
38.557276,39,480.970099
47.240286,28,481.11633
40.506897,40,481.335351
44.978417,20,481.444623
41.51,22,481.564696
47.560976,30,481.728791
44.52349,22,481.847973
38.707317,32,482.02658
44.419619,28,482.182179
38.492647,35,482.366012
38.369863,27,482.511744
41.096654,23,482.634398
42.0,33,482.811626
41.473287,30,482.968309
41.828283,34,483.152387
44.52439,21,483.265127
41.980545,32,483.439668
44.352399,34,483.638152
47.017431,20,483.754621
47.652568,23,483.891714
45.0,33,484.087313
46.844625,38,484.29439
47.806818,16,484.381448
36.0,51,484.698742
47.190299,24,484.841416
41.302752,19,484.951195
45.0,36,485.168754
44.08209,31,485.336267
44.681818,26,485.478621
41.097561,20,485.589709
32.901478,35,485.774586
41.477612,31,485.938358
38.312693,31,486.113438
43.938292,32,486.295883
45.0,16,486.366123
35.059259,51,486.651142
36.0,57,486.952764
39.0,34,487.142513
41.133333,31,487.323121
-32.23,41,487.529319
-32.44,38,487.767542
41.541126,45,488.010231
41.111969,26,488.157852
44.82243,21,488.269973
38.976744,35,488.458717
35.817073,37,488.650159
38.569811,32,488.808947
35.505051,45,489.044524
41.852459,20,489.152767
41.326996,31,489.322601
38.80212,45,489.560523
43.840943,21,489.675887
39.0,78,490.090082
33.0,34,490.277174
38.869091,32,490.450642
42.0,24,490.573548
-32.92,70,490.971976
42.0,30,491.137095
35.564815,66,491.484863
42.0,50,491.752114
36.0,35,491.933965
44.1,24,492.06225
44.255639,28,492.216009
-32.63,42,492.446676
41.601356,39,492.632258
38.676667,34,492.811693
39.0,42,493.041524
38.241379,30,493.200325
41.196552,22,493.319095
38.118695,63,493.641781
47.065517,41,493.864045
44.196787,20,493.971692
41.22408,33,494.155354
32.540146,37,494.342099
41.75,33,494.519134
46.467712,24,494.649095
41.722656,25,494.78507
41.498392,37,494.9811
41.523649,23,495.105773
44.290076,20,495.209797
42.0,22,495.327276
41.120401,26,495.474709
44.5,21,495.58723
47.813187,33,495.753918
37.845301,25,495.888544
44.057034,28,496.041056
38.882114,38,496.23617
38.494545,32,496.40522
38.226766,29,496.572361
41.749091,47,496.81806
45.0,21,496.928065
38.898413,35,497.117177
44.869464,33,497.291054
43.462975,27,497.436578
41.852761,22,497.554532
41.673716,28,497.705352
36.0,35,497.891373
38.912698,35,498.077719
40.952241,25,498.207717
-35.09,44,498.448122
-32.03,33,498.617501
35.723549,32,498.782223
39.0,62,499.110109
30.0,54,499.401568
36.0,50,499.677496
41.240356,27,499.82741
41.742236,28,499.977472
42.0,30,500.130886
36.0,36,500.322746
44.865385,23,500.443783
39.0,29,500.600151
45.847379,67,500.964956
41.212006,53,501.254264
-34.7,27,501.402825
41.152727,28,501.558669
35.9,28,501.712353
38.638514,29,501.856899
41.359338,26,502.004241
41.730924,24,502.153328
38.572016,42,502.380109
41.406844,23,502.506656
38.20235,31,502.665869
41.523077,35,502.835436
38.670498,35,503.027975
37.823319,28,503.185439
41.806723,32,503.358102
38.326087,32,503.527957
41.554896,34,503.713777
40.904596,40,503.930968
41.311573,29,504.088964
-32.03,34,504.271627
37.773641,35,504.472606
33.0,51,504.777416
40.791743,40,505.018698
39.0,23,505.150226
44.119006,40,505.385006
41.817164,46,505.639147
35.333333,69,506.00929
44.07037,38,506.21868
41.184397,25,506.349067
34.857649,64,506.677149
38.728155,28,506.819445
45.0,21,506.906769
41.382979,28,507.051254
41.518519,20,507.155284
37.960795,45,507.404982
41.69697,29,507.569181
41.633562,23,507.693111
38.396364,36,507.893039
38.749844,33,508.075951
41.734694,26,508.214079
44.16835,32,508.394763
44.923372,29,508.550458
40.984938,29,508.709342
42.0,29,508.866963
38.714286,43,509.085925
44.359259,41,509.305165
41.154676,26,509.453712
43.771376,26,509.59309
32.630996,46,509.832652
35.747126,66,510.191899
39.0,32,510.360191
40.671228,32,510.537756
47.6139,17,510.636419
40.709706,25,510.770992
35.540541,52,511.077299
38.310345,30,511.241097
39.0,25,511.376733
42.0,21,511.496641
43.798633,38,511.714248
44.333333,38,511.931831
44.422053,30,512.099618
35.878229,30,512.263941
44.448718,20,512.373549
38.780769,33,512.543271
38.391931,29,512.70053
38.205761,31,512.87101
41.33101,31,513.029102
38.54065,24,513.159925
44.620178,24,513.29152
41.395349,32,513.468579
39.0,24,513.600707
41.465278,25,513.73405
44.031755,27,513.887719
38.362069,28,514.03729
35.778146,27,514.182483
41.032258,29,514.34762
41.190987,32,514.531478
33.0,34,514.712206
41.753846,31,514.883745
44.39619,31,515.060522
41.759259,29,515.208462
45.0,28,515.37091
41.777778,33,515.562279
38.305221,29,515.71894
42.0,43,515.964207
41.583333,28,516.113363
41.327014,28,516.268665
-32.08,67,516.654702
32.86692,25,516.788965
38.354949,29,516.945782
47.530488,29,517.112824
38.578704,28,517.262465
38.537549,25,517.40155
47.635088,20,517.518625
41.209961,34,517.711735
38.725632,29,517.875114
36.0,44,518.11051
38.870968,32,518.292156
41.938144,27,518.443577
41.483607,26,518.584439
36.0,34,518.789857
36.0,26,518.94492
41.838298,32,519.11467
38.316872,28,519.254665
43.011276,32,519.425038
38.151163,39,519.632676
44.513889,22,519.746932
41.60339,25,519.884014
38.726531,33,520.072455
41.286822,26,520.208831
38.189091,36,520.399043
44.465587,25,520.532606
32.959677,106,521.119187
41.680851,25,521.252987
39.0,23,521.378173
39.0,38,521.585914
39.0,36,521.773196
41.254098,26,521.919512
38.52439,28,522.065313
41.814815,24,522.192922
-32.14,38,522.392206
42.0,30,522.564293
46.451137,25,522.709824
44.308642,23,522.837403
46.960816,42,523.082872
33.0,95,523.585618
39.0,38,523.796741
38.752137,39,524.001667
33.0,37,524.209635
44.150183,22,524.343223
35.59,30,524.497499
44.542857,32,524.667761
42.0,48,524.925377
41.201365,31,525.08674
41.483444,28,525.234768
39.0,30,525.388208
-32.88,52,525.668121
35.25151,37,525.863375
-33.0,40,526.07559
35.699659,32,526.244368
44.427083,17,526.339126
38.415929,30,526.50364
32.597656,40,526.717327
41.572848,37,526.920217
41.291022,42,527.154843
45.0,16,527.243492
43.81042,31,527.406727
44.736111,25,527.544354
41.883065,29,527.696928
35.117347,33,527.873216
41.508091,35,528.065155
-32.2,37,528.263417
38.46124,30,528.430952
41.139706,34,528.620957
41.341085,21,528.737796
36.0,31,528.906543
-32.21,44,529.18127
36.0,28,529.33421
38.111538,26,529.458342
35.461059,28,529.5917
38.608392,26,529.727497
38.849432,34,529.927767
38.292308,26,530.063581
42.0,19,530.169045
38.001423,23,530.290242
40.637121,22,530.408534
41.818898,24,530.533053
38.329749,33,530.711147
44.104956,21,530.831647
35.560831,38,531.0376
38.083591,36,531.232952
44.588679,25,531.367505
38.053435,36,531.551742
41.259803,25,531.688831
33.0,55,531.976274
41.891667,24,532.10678
39.0,28,532.2555
45.0,20,532.361221
47.025271,28,532.519698
41.009494,39,532.728833
41.828479,29,532.885213
38.122112,37,533.088764
41.060606,42,533.318941
38.208661,23,533.433605
44.94052,23,533.540602
44.223881,27,533.688859
41.383764,26,533.833018
35.355224,31,534.011871
44.398058,27,534.164564
38.534884,25,534.313584
43.988499,34,534.48666
41.904762,32,534.658902
41.629967,32,534.837775
38.844234,25,534.975143
35.777778,31,535.145083
41.609375,31,535.31446
38.016461,42,535.554939
37.808422,26,535.694955
38.913043,26,535.838362
41.391129,24,535.968976
43.37721,32,536.137113
38.149559,50,536.424636
43.981579,40,536.652404
35.788732,24,536.784534
39.0,32,536.968236
44.587248,26,537.108072
44.305147,26,537.251837
41.778182,26,537.394061
38.93985,33,537.581276
32.686207,54,537.873893
36.0,32,538.050412
39.0,32,538.234395
40.589729,45,538.479618
41.274368,36,538.669321
32.677778,50,538.937016
32.322148,35,539.11921
45.0,19,539.219969
38.315385,27,539.36278
47.480666,20,539.472962
38.811258,27,539.62106
42.0,68,539.979658
35.146628,36,540.171176
-33.0,57,540.471443
46.611304,30,540.632935
40.699384,44,540.881188
41.145833,18,540.972826
44.673387,30,541.155113
41.18806,27,541.298528
41.385852,29,541.482064
44.430285,20,541.560428
32.69863,41,541.766414
41.257764,29,541.923475
44.358025,26,542.066806
38.11838,35,542.250722
41.425551,51,542.538517
43.766938,37,542.742064
35.691748,33,542.912816
38.902985,29,543.070399
43.589987,27,543.215934
41.705455,23,543.335536
38.428571,34,543.505936
33.0,60,543.837049
32.526119,35,544.014915
41.4,23,544.129057
35.77821,42,544.356357
43.470337,40,544.555417
38.901639,29,544.705739
38.172043,35,544.894197
38.501362,63,545.223319
40.941972,38,545.431128
41.847015,28,545.584113
39.0,29,545.735519
44.010909,32,545.904844
41.510345,42,546.137833
39.0,45,546.379051
44.508287,26,546.523854
38.486381,28,546.670263
-32.87,65,547.023681
42.0,18,547.114561
44.747989,35,547.311282
41.527174,66,547.665868
44.680556,21,547.777545
41.597416,55,548.064305
44.337931,24,548.192535
41.625514,51,548.459046
41.356589,31,548.620169
42.0,30,548.77742
38.238636,34,548.953595
47.551095,17,549.044728
40.646846,43,549.262441
42.0,25,549.391695
41.432937,33,549.569319
41.164087,29,549.726036
33.0,35,549.906273
39.0,27,550.034039
38.875,50,550.280579
47.189137,25,550.418629
36.0,24,550.542627
36.0,34,550.720515
42.0,25,550.85134
47.4,11,550.914151
35.102894,47,551.163686
44.219881,29,551.32144
38.155172,56,551.616472
42.735866,32,551.799598
41.25,27,551.951116
47.540323,20,552.060354
36.0,31,552.225677
44.748649,36,552.419447
42.0,34,552.605007
41.802198,22,552.714268
46.934346,15,552.797247
38.403412,27,552.943402
41.474747,37,553.13608
32.367601,36,553.320056
44.198568,28,553.473635
38.501916,30,553.628476
44.4125,26,553.768123
43.781069,28,553.918426
-32.14,49,554.172832
33.0,40,554.371235
32.797508,45,554.604494
35.028846,33,554.77938
35.931559,27,554.917785
47.029356,28,555.07354
39.0,25,555.211288
42.0,28,555.366829
44.647059,24,555.494268
44.152985,25,555.6336
47.399295,19,555.743712
44.098712,25,555.882182
38.287519,54,556.147501
36.0,33,556.328642
44.805556,35,556.519047
44.062887,37,556.72327
44.250965,30,556.890566
32.707746,40,557.094809
45.0,25,557.228268
44.539007,25,557.363177
44.126482,21,557.473215
-30.0,44,557.709484
38.759825,34,557.888669
47.631068,21,558.008425
44.250194,33,558.175719
44.354396,27,558.330716
38.648649,33,558.489452
41.488636,27,558.640312
44.631769,17,558.731001
42.0,22,558.847548
44.569079,18,558.945891
40.827428,34,559.129316
41.102484,24,559.254725
38.606667,35,559.441823
41.421818,30,559.607489
32.63745,45,559.854989
41.612648,23,559.971267
-32.33,82,560.424813
36.0,30,560.593167
35.430464,52,560.885833
38.836502,30,561.043483
47.102564,22,561.162261
38.794007,55,561.444402
45.0,23,561.570851
40.279805,35,561.756819
42.0,27,561.902815
33.0,50,562.166991
-32.13,32,562.326038
41.82967,32,562.496992
44.710303,31,562.660434
41.651246,37,562.856719
36.0,35,563.049722
38.787546,28,563.205612
44.541728,28,563.361909
32.837398,54,563.644312
41.140684,26,563.789083
38.672078,35,563.983352
35.390681,101,564.534046
40.378385,33,564.72425
41.507966,35,564.904892
47.576389,20,565.0182
38.27792,30,565.183104
36.0,35,565.374022
41.581202,55,565.676486
44.575397,17,565.77317
38.186567,28,565.932604
42.0,34,566.117949
41.44,40,566.339065
38.051282,29,566.48849
41.184615,36,566.68211
44.222201,38,566.877012
46.683434,19,566.984766
35.01845,34,567.149394
35.835165,34,567.326846
41.706383,31,567.49992
44.352564,28,567.660765
35.893773,30,567.814976
38.723485,36,568.005702
39.0,23,568.125064
43.926652,22,568.2469
41.513333,36,568.443109
35.580769,38,568.649267
44.809091,23,568.771473
44.209125,27,568.90924
39.0,29,569.052641
42.0,31,569.202243
32.368421,37,569.399195
41.263889,22,569.499999
41.48995,22,569.622024
-34.8,58,569.934938
35.342308,59,570.235258
35.902344,34,570.410767
37.606586,35,570.582986
41.817829,32,570.745214
39.0,37,570.947002
44.581538,23,571.068844
38.984906,30,571.243202
48.0,26,571.391435
38.444882,41,571.624766
32.718254,37,571.827784
41.443609,37,572.026961
47.358083,27,572.178758
44.874439,26,572.327441
41.721088,41,572.546849
-34.67,43,572.769413
43.8228,33,572.950731
43.337957,23,573.074094
44.689655,27,573.229908
38.932836,29,573.380788
38.101377,40,573.582193
35.365385,42,573.793258
43.995099,27,573.938428
38.842105,32,574.105225
44.212387,31,574.271139
38.727554,32,574.44813
42.0,20,574.546041
39.0,39,574.750496
38.479245,29,574.910462
39.0,39,575.113659
41.681818,48,575.378878
42.0,40,575.593847
41.901235,40,575.817711
41.681992,30,575.984864
45.0,20,576.099797
47.363309,46,576.346949
41.480214,29,576.499445
41.647887,50,576.753068
44.603636,29,580.576762
36.0,29,580.719836
39.0,21,580.834205
47.464744,25,580.972456
40.555302,39,581.192516
38.25739,30,581.395835
41.940887,47,581.682622
39.0,30,581.846403
32.2625,27,581.991316
40.947475,34,582.215725
47.021664,20,582.341002
41.033445,21,582.464582
-32.22,40,582.699003
39.0,28,582.854579
40.538782,69,583.273758
41.004065,25,583.420797
43.862045,33,583.622882
36.0,82,584.087112
41.017422,27,584.248466
-32.49,34,584.435149
44.629091,30,584.602891
41.180026,55,584.917812
33.0,30,585.08473
41.752577,36,585.288422
-34.72,40,585.533845
44.18797,26,585.689683
35.945848,32,585.861263
38.40668,31,586.034144
44.294496,30,586.20559
44.480565,33,586.388668
40.595107,38,586.62112
44.53668,27,586.769446
38.877049,34,586.968364
41.472868,25,587.07614
35.610804,57,587.360897
40.74231,58,587.678015
41.728625,27,587.827854
38.553506,36,588.019978
35.629893,57,588.328026
47.508877,32,588.507913
38.767677,38,588.710406
39.0,28,588.852357
-32.6,53,589.131753
39.0,25,589.263396
35.010563,33,589.438869
42.0,29,589.590518
44.024457,30,589.756871
44.485597,22,589.871486
44.158273,31,590.036177
44.734375,24,590.162047
38.708333,58,590.478267
45.0,32,590.649602
32.700935,60,590.951737
37.869193,28,591.092786
44.234432,21,591.209513
40.510882,35,591.39966
38.787402,35,591.587382
41.476378,33,591.767409
41.527273,31,591.926492
39.0,34,592.112062
47.287162,28,592.264029
35.112179,26,592.400637
41.041032,41,592.620883
38.045627,31,592.780429
44.003487,39,592.985517
44.902439,30,593.123862
44.654275,32,593.295192
44.299296,36,593.489491
38.751825,37,593.680884
35.882784,54,593.96605
41.586103,41,594.18002
41.168837,31,594.334482
38.920382,51,594.596722
47.242798,19,594.70282
35.212209,42,594.917682
38.159533,38,595.115205
39.0,30,595.276515
41.121673,29,595.431653
42.0,19,595.531367
38.456274,31,595.703824
44.722222,22,595.821768
33.0,46,596.062142
41.498392,33,596.242077
41.126984,40,596.453117
44.603636,27,596.601724
39.0,36,596.788014
41.757902,41,597.007958
41.332075,31,597.167611
39.0,58,597.48435
44.788679,23,597.602066
38.733333,40,597.828773
43.246441,36,598.023001
34.929466,39,598.217828
38.59144,22,598.329926
38.938567,26,598.45654
38.740602,38,598.658091
42.0,33,598.83074
41.513793,24,598.955854
38.505455,34,599.133746
39.0,38,599.330851
40.905714,23,599.460746
43.857528,28,599.611111
41.107143,19,599.704933
38.507634,32,599.879721
38.04943,36,600.05839
41.100402,43,600.283151
38.263158,29,600.434186
44.507092,23,600.5548
38.507299,28,600.695787
38.598592,30,600.84294
41.996795,27,600.974543
41.321192,29,601.125297
-35.59,53,601.36548
41.805054,24,601.494642
38.088561,36,601.69838
-32.42,43,601.927046
36.0,43,602.154015
41.720379,24,602.27527
38.070541,35,602.467271
41.352727,31,602.633911
38.824176,48,602.893521
35.484127,26,603.023853
38.538136,38,603.257852
-32.25,43,603.480124
38.21327,69,603.863607
41.17743,27,604.01644
44.423881,36,604.209969
36.0,40,604.427855
-32.05,30,604.584924
44.572414,25,604.731049
-32.91,42,604.951113
41.218002,34,605.132091
38.887324,25,605.264542
35.941176,33,605.427223
38.80597,25,605.559353
44.322581,16,605.643612
39.0,27,605.790438
38.903061,36,605.985216
46.513202,25,606.118765
41.137931,28,606.270583
42.0,26,606.40968
38.15493,46,606.651802
41.988095,33,606.82472
38.157692,33,607.004181
38.238971,48,607.259023
33.0,61,607.587255
41.393502,30,607.743481
38.63245,38,607.938745
38.106061,35,608.122663
37.549259,43,608.361019
38.774908,104,608.906829
41.764706,24,609.027955
41.704225,27,609.171943
44.276978,31,609.33389
39.0,38,609.523517
44.795082,24,609.658241
39.0,41,609.890069
42.0,16,609.973668
38.763496,29,610.119526
38.798387,25,610.245444
-35.13,34,610.422348
-32.94,38,610.618196
44.007634,31,610.794
40.782203,27,610.942603
44.02214,33,611.122044
38.66065,26,611.257435
44.631757,21,611.373645
44.138211,29,611.533823
44.489131,56,611.836172
35.902357,34,612.023687
38.161074,24,612.147532
38.697761,29,612.295249
42.0,27,612.427614
43.914072,25,612.560621
35.145522,43,612.789964
35.376335,39,612.993168
42.0,25,613.124499
35.972222,38,613.322304
35.537092,31,613.485693
32.76,47,613.72955
41.615894,27,613.877162
45.0,16,613.958313
38.285141,33,614.126761
37.915062,38,614.332603
41.255814,35,614.517502
41.234137,32,614.680282
41.69434,43,614.91057
38.850688,40,615.122117
38.519788,57,615.43785
32.680451,52,615.694621
41.778626,25,615.828058
47.240143,24,615.954659
44.046595,31,616.116641
36.0,30,616.277341
41.878431,27,616.423491
35.758278,26,616.559457
44.514403,22,616.674944
44.249589,35,616.863022
41.756677,41,617.082194
43.755407,30,617.244318
42.0,26,617.389091
44.409091,26,617.528311
35.728346,28,617.660956
41.149068,30,617.822198
41.176923,31,617.992245
42.0,29,618.144364
33.0,52,618.417179
35.760204,25,618.539811
38.275194,40,618.752861
38.689008,44,618.978364
38.653968,42,619.192671
38.49345,46,619.42735
38.038328,28,619.568855
38.303365,28,619.704837
41.786713,33,619.903714
39.0,29,620.06259
32.655629,39,620.267937
35.831034,41,620.476595
41.875758,31,620.632953
39.0,40,620.835228
41.54023,26,620.96843
32.459559,41,621.17931
44.173611,27,621.323684
35.390845,48,621.58371
39.0,33,621.748853
41.902439,30,621.914466
41.749425,27,622.057382
39.0,25,622.191449
-33.0,33,622.359657
41.737778,22,622.469792
44.613718,21,622.582507
38.54321,28,622.731343
47.179856,23,622.857308
38.876712,120,623.481045
38.466887,32,623.647078
43.959257,31,623.804443
44.746816,41,624.02315
38.469091,33,624.200984
38.941176,25,624.328453
44.676976,32,624.492328
44.097391,29,624.650186
33.0,36,624.844507
42.0,30,625.011452
38.033418,74,625.397913
38.59208,30,625.551625
38.485009,28,625.694277
44.263975,41,625.915341
45.0,38,626.109358
38.852,41,626.318287
38.902222,20,626.415916
39.0,38,626.60998
41.808414,31,626.77506
44.822394,19,626.877793
44.338599,37,627.080568
36.0,37,627.281493
41.592715,31,627.459299
44.888031,18,627.553475
41.074303,35,627.736315
38.171318,28,627.887773
47.372751,27,628.030485
41.803279,26,628.17415
